filename,text,label
resume_4.txt,ব্যবসায়িক প্রয়োজন অনুযায়ী অ্যাডহক অ্যানালিটিক্যাল রিপোর্ট তৈরি করেছি,Experience
resume_4.txt,এমএসসি ইন ডেটা সায়েন্স,Education
resume_4.txt,ইউনিভার্সিটি অফ লিবারেল আর্টস বাংলাদেশ (ইউল্যাব),Education
resume_4.txt,সিজিপিএ: ৩৪০/৪০০ (২০১৯-২০২১),Education
resume_4.txt,বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং,Education
resume_4.txt,ইউনাইটেড ইন্টারন্যাশনাল ইউনিভার্সিটি,Education
resume_4.txt,সিজিপিএ: ৩৪০/৪০০ (২০১৫-২০১৯),Education
resume_4.txt,"প্রোগ্রামিং ল্যাঙ্গুয়েজ: পাইথন, আর, এসকিউএল",Skill
resume_4.txt,"মেশিন লার্নিং: স্কিকিট-লার্ন, টেনসরফ্লো, কেরাস, পাইটর্চ",Skill
resume_4.txt,"ডেটা ম্যানিপুলেশন: প্যান্ডাস, নামপাই, dplyr",Skill
resume_4.txt,"ডেটা ভিজুয়ালাইজেশন: টেবলু, পাওয়ার বিআই, ম্যাটপ্লটলিব, সিবোর্ন, ggplot2",Skill
resume_4.txt,"বিগ ডেটা টেকনোলজি: অ্যাপাচি স্পার্ক (বেসিক), হাডুপ (বেসিক)",Skill
resume_4.txt,"ভার্সন কন্ট্রোল: গিট, গিটহাব",Skill
resume_40.txt,প্রাণীর রোগ সংক্রান্ত ডেটা ও চিকিৎসা ইতিহাস বিশ্লেষণ করে রোগ প্রতিরোধ ও স্বাস্থ্য ব্যবস্থাপনা উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী,Objective
resume_40.txt,ভেটেরিনারি ডেটা বিশ্লেষক |,Experience
resume_40.txt,পেট কেয়ার অ্যানিমাল হসপিটাল |,Experience
resume_40.txt,মার্চ ২০২০ - বর্তমান,Experience
resume_40.txt,এক্সেল ও এসকিউএল ব্যবহার করে রোগীর ইলেকট্রনিক মেডিকেল রেকর্ড (EMR) থেকে ডেটা সংগ্রহ ও অ্যানালাইসিস করেছি,Experience
resume_40.txt,"টিকা, সার্জারি ও চিকিৎসার ফলাফল সংক্রান্ত ডেটা ট্র্যাক করে ট্রেন্ড অ্যানালাইসিস রিপোর্ট তৈরি করেছি",Experience
resume_40.txt,পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে প্রাণীর রোগের প্রকোপ ও চিকিৎসার কার্যকারিতা মনিটর করেছি,Experience
resume_40.txt,ইন্টার্ন ভেটেরিনারিয়ান |,Experience
resume_40.txt,বাংলাদেশ লাইভস্টক রিসার্চ ইনস্টিটিউট |,Experience
resume_40.txt,আগস্ট ২০১৯ - ফেব্রুয়ারি ২০২০,Experience
resume_40.txt,গবাদি পশুর স্বাস্থ্য ও রোগ সংক্রান্ত ডেটা সংগ্রহ করে এক্সেলে রিপোর্ট তৈরি করেছি,Experience
resume_40.txt,ডক্টর অফ ভেটেরিনারি মেডিসিন (DVM),Education
resume_40.txt,বাংলাদেশ কৃষি বিশ্ববিদ্যালয়,Education
resume_40.txt,সিজিপিএ: ৩৬০/৪০০ (২০১৪-২০১৯),Education
resume_40.txt,"ডেটা অ্যানালাইসিস: এক্সেল, এসকিউএল (বেসিক)",Skill
resume_40.txt,ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই,Skill
resume_40.txt,ইলেকট্রনিক মেডিকেল রেকর্ড (EMR) ডেটা ম্যানেজমেন্ট,Skill
resume_40.txt,রোগ নির্ণয় ও চিকিৎসা সংক্রান্ত ডেটা ট্র্যাকিং,Skill
resume_40.txt,ভেটেরিনারি মেডিসিন ও পাবলিক হেলথ নলেজ,Skill
resume_41.txt,প্রোডাকশন ডেটা ও অপারেশনাল মেট্রিক্স অ্যানালাইসিসের মাধ্যমে উৎপাদন প্রক্রিয়ার দক্ষতা বৃদ্ধি ও সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী,Objective
resume_41.txt,ডেটা বিশ্লেষক (অপারেশন) |,Experience
resume_41.txt,প্রিমিয়ার গার্মেন্টস লিমিটেড |,Experience
resume_41.txt,নভেম্বর ২০২০ - বর্তমান,Experience
resume_41.txt,এক্সেল ও মিনিট্যাব ব্যবহার করে প্রোডাকশন লাইনের ওয়ার্কফ্লো ডেটা সংগ্রহ ও অ্যানালাইসিস করেছি,Experience
resume_41.txt,টাইম অ্যান্ড মোশন স্টাডির ডেটা অ্যানালাইসিস করে বটলনেক শনাক্ত করেছি,Experience
resume_41.txt,পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে প্রোডাক্টিভিটি ও ইফিসিয়েন্সি মেট্রিক্স মনিটর করেছি,Experience
resume_41.txt,প্রোডাকশন প্লানার,Experience
resume_41.txt,| ইলেক্ট্রো টেকনোলজিজ,Experience
resume_41.txt,| জুলাই ২০১৯ - অক্টোবর ২০২০,Experience
resume_41.txt,প্রোডাকশন শিডিউল ও মেটেরিয়াল রিকোয়ারমেন্টের ডেটা সংগ্রহ করে এক্সেলে রিপোর্ট তৈরি করেছি,Experience
resume_41.txt,বিএসসি ইন ইন্ডাস্ট্রিয়াল অ্যান্ড প্রডাকশন ইঞ্জিনিয়ারিং,Education
resume_41.txt,বাংলাদেশ ইউনিভার্সিটি অফ টেক্সটাইল,Education
resume_41.txt,সিজিপিএ: ৩৫২/৪০০ (২০১৫-২০১৯),Education
resume_41.txt,"ডেটা অ্যানালাইসিস: এক্সেল, মিনিট্যাব",Skill
resume_41.txt,ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই,Skill
resume_41.txt,প্রসেস অপ্টিমাইজেশন,Skill
resume_41.txt,কোয়ালিটি ম্যানেজমেন্ট সিস্টেমস (ISO 9001),Skill
resume_41.txt,লীন ম্যানুফ্যাকচারিং প্রিন্সিপালস,Skill
resume_42.txt,নেটওয়ার্ক পারফরম্যান্স ডেটা বিশ্লেষণ ও অপটিমাইজেশনের মাধ্যমে প্রতিষ্ঠানের সার্ভিস কোয়ালিটি উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী,Objective
resume_42.txt,ডেটা বিশ্লেষক (নেটওয়ার্ক অপারেশন) |,Experience
resume_42.txt,বাংলাদেশ টেলিকম লিমিটেড |,Experience
resume_42.txt,ডিসেম্বর ২০১৯ - বর্তমান,Experience
resume_42.txt,এক্সেল ও এসকিউএল ব্যবহার করে বেস স্টেশন (BTS) এবং ফাইবার অপটিক নেটওয়ার্কের পারফরম্যান্স ডেটা সংগ্রহ ও অ্যানালাইসিস করেছি,Experience
resume_42.txt,নেটওয়ার্ক মনিটরিং টুলস থেকে সংগৃহীত ডেটা ট্র্যাক করে ফল্ট অ্যানালাইসিস রিপোর্ট তৈরি করেছি,Experience
resume_42.txt,পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে নেটওয়ার্ক পারফরম্যান্স মেট্রিক্স মনিটর করেছি,Experience
resume_42.txt,ফিল্ড ইঞ্জিনিয়ার,Experience
resume_42.txt,| কমিউনিকেশন টেকনোলজিস,Experience
resume_42.txt,সাইট সার্ভের ডেটা সংগ্রহ করে এক্সেলে রিপোর্ট তৈরি করেছি,Experience
resume_42.txt,বিএসসি ইন ইলেক্ট্রনিক অ্যান্ড টেলিকমিউনিকেশন ইঞ্জিনিয়ারিং,Education
resume_42.txt,রাজশাহী প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয় (রুয়েট),Education
resume_42.txt,সিজিপিএ: ৩৩০/৪০০ (২০১৪-২০১৮),Education
resume_42.txt,"ডেটা অ্যানালাইসিস: এক্সেল, এসকিউএল (বেসিক)",Skill
resume_42.txt,ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই,Skill
resume_42.txt,নেটওয়ার্ক পারফরম্যান্স অ্যানালাইসিস,Skill
resume_42.txt,"টেলিকম নেটওয়ার্ক (4G/LTE, Fiber Optics) সম্পর্কে জ্ঞান",Skill
resume_42.txt,নেটওয়ার্ক মনিটরিং টুলস,Skill
resume_43.txt,স্বাস্থ্য খাতের নীতি ও কার্যক্রমের অর্থনৈতিক প্রভাব মূল্যায়নে ডেটা-চালিত বিশ্লেষণের মাধ্যমে সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী,Objective
resume_43.txt,ডেটা বিশ্লেষক (হেলথ ইকোনমিক্স) |,Experience
resume_43.txt,হেলথ পলিসি প্ল্যানিং ইউনিট |,Experience
resume_43.txt,জুলাই ২০২০ - বর্তমান,Experience
resume_43.txt,এসটিএটিএ এবং আর ব্যবহার করে স্বাস্থ্য কার্যক্রমের cost-effectiveness analysis (CEA) ও cost-benefit analysis (CBA) পরিচালনা করেছি,Experience
resume_43.txt,স্বাস্থ্য নীতি ও নিয়মাবলীর অর্থনৈতিক প্রভাব মূল্যায়নের জন্য ডেটা সংগ্রহ ও অ্যানালাইসিস করেছি,Experience
resume_43.txt,পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে স্বাস্থ্য কর্মসূচির ইমপ্যাক্ট মেট্রিক্স মনিটর করেছি,Experience
resume_43.txt,রিসার্চ অ্যাসোসিয়েট,Experience
resume_43.txt,| ইনস্টিটিউট অফ হেলথ ইকোনমিক্স,Experience
resume_43.txt,| জানুয়ারি ২০২০ - জুন ২০২০,Experience
resume_43.txt,ডেটা কালেকশন ও প্রিলিমিনারি অ্যানালাইসিস (এক্সেল ও এসটিএটিএ) করেছি,Experience
resume_43.txt,এমএসসি ইন হেলথ ইকোনমিক্স,Education
resume_43.txt,লন্ডন স্কুল অফ হাইজিন অ্যান্ড ট্রপিক্যাল মেডিসিন (দূরশিক্ষণ) (২০১৯-২০২১),Education
resume_43.txt,এমবিবিএস,Education
resume_43.txt,স্যার সলিমুল্লাহ মেডিকেল কলেজ,Education
resume_43.txt,সিজিপিএ: ৩৭০/৫০০ (২০১২-২০১৮),Education
resume_43.txt,"ডেটা অ্যানালাইসিস: এসটিএটিএ, আর, এক্সেল",Skill
resume_43.txt,ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই,Skill
resume_43.txt,"হেলথ ইকোনমিক্স মেথডস (CEA, CBA)",Skill
resume_43.txt,হেলথ পলিসি অ্যানালিসিস,Skill
resume_43.txt,রিসার্চ মেথডোলজি,Skill
resume_44.txt,"একটি ক্রিয়েটিভ টিমে ফ্রন্ট-এন্ড ডেভেলপার হিসেবে যোগদান করা, যেখানে আমি Reactjs এবং modern JavaScript এর মাধ্যমে responsive, performant এবং user-friendly ওয়েব অ্যাপ্লিকেশন তৈরি করতে পারি",Objective
resume_44.txt,ফ্রন্ট-এন্ড সফটওয়্যার ডেভেলপার,Experience
resume_44.txt,ওয়েব ক্রাফ্ট লিমিটেড আগস্ট ২০২০ - বর্তমান,Experience
resume_44.txt,Reactjs এবং Nextjs ব্যবহার করে single-page applications (SPA) ডেভেলপ করা,Experience
resume_44.txt,RESTful API এর সাথে integration করা,Experience
resume_44.txt,UI/UX ডিজাইন অনুযায়ী pixel-perfect এবং responsive components তৈরি করা,Experience
resume_44.txt,ওয়েব ডেভেলপমেন্ট ইন্টার্ন,Experience
resume_44.txt,ডিজিটাল আইডিয়া এপ্রিল ২০২০ - জুলাই ২০২০,Experience
resume_44.txt,"HTML, CSS, এবং JavaScript ব্যবহার করে কোম্পানির ওয়েবসাইটের কিছু section রিডিজাইন করা",Experience
resume_44.txt,বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং,Education
resume_44.txt,ব্র্যাক ইউনিভার্সিটি,Education
resume_44.txt,"সিজিপিএ: ""৩৪৫/৪০০"" (২০১৬-২০২০)",Education
resume_44.txt,"ভাষা: JavaScript (ES6+), TypeScript, HTML5, CSS3",Skill
resume_44.txt,"ফ্রেমওয়ার্ক/লাইব্রেরি: Reactjs, Nextjs, Vuejs",Skill
resume_44.txt,"স্টেট ম্যানেজমেন্ট: Redux, Context API",Skill
resume_44.txt,"টুলস: Git, Webpack, npm/yarn",Skill
resume_45.txt,"বর্জ্য ব্যবস্থাপনা, পানি শোধন ও পরিবেশগত প্রভাব সংক্রান্ত ডেটা বিশ্লেষণের মাধ্যমে টেকসই উন্নয়ন ও সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী",Objective
resume_45.txt,ডেটা বিশ্লেষক (এনভায়রনমেন্টাল) |,Experience
resume_45.txt,ইকো কনসাল্টেন্টস লিমিটেড |,Experience
resume_45.txt,জুন ২০২০ - বর্তমান,Experience
resume_45.txt,এক্সেল ও এসকিউএল ব্যবহার করে ইন্ডাস্ট্রিয়াল ইফ্লুয়েন্ট ট্রিটমেন্ট প্ল্যান্টের (ইটিপি) পারফরম্যান্স ডেটা সংগ্রহ ও অ্যানালাইসিস করেছি,Experience
resume_45.txt,এনভায়রনমেন্টাল ইমপ্যাক্ট অ্যাসেসমেন্ট (ইআইএ) রিপোর্টের জন্য ডেটা ট্র্যাক করে এনালাইসিস রিপোর্ট তৈরি করেছি,Experience
resume_45.txt,পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে বর্জ্য ব্যবস্থাপনা ও রিসাইক্লিং প্রকল্পের পারফরম্যান্স মনিটর করেছি,Experience
resume_45.txt,সাইট ইঞ্জিনিয়ার |,Experience
resume_45.txt,ওয়েস্ট ম্যানেজমেন্ট প্রোজেক্ট |,Experience
resume_45.txt,ফেব্রুয়ারি ২০২০ - মে ২০২০,Experience
resume_45.txt,ল্যান্ডফিল সাইট অপারেশনের ডেটা সংগ্রহ করে এক্সেলে রিপোর্ট তৈরি করেছি,Experience
resume_45.txt,বিএসসি ইন এনভায়রনমেন্টাল ইঞ্জিনিয়ারিং,Education
resume_45.txt,খুলনা প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয় (কুয়েট),Education
resume_45.txt,সিজিপিএ: ৩৪০/৪০০ (২০১৬-২০২০),Education
resume_45.txt,পেশাদার সার্টিফিকেট ইন ডেটা অ্যানালিটিক্স,Education
resume_45.txt,গুগল সার্টিফিকেট (Coursera),Education
resume_45.txt,২০২৩,Education
resume_45.txt,"ডেটা অ্যানালাইসিস: এক্সেল, এসকিউএল (বেসিক)",Skill
resume_45.txt,ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই,Skill
resume_45.txt,এনভায়রনমেন্টাল ডেটা ম্যানেজমেন্ট,Skill
resume_45.txt,ওয়েস্টওয়াটার ট্রিটমেন্ট (ইটিপি/এসটিপি) ডেটা অ্যানালাইসিস,Skill
resume_45.txt,এনভায়রনমেন্টাল ইমপ্যাক্ট অ্যাসেসমেন্ট (ইআইএ) ও রেগুলেশনস,Skill
resume_46.txt,ইন্টারেক্টিভ অ্যানিমেশন ও ভিজুয়াল ইফেক্টস তৈরির টুল এবং ওয়েব-ভিত্তিক মাল্টিমিডিয়া অ্যাপ্লিকেশন ডেভেলপমেন্টের মাধ্যমে ডিজিটাল কন্টেন্ট তৈরির প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী,Objective
resume_46.txt,সফটওয়্যার ইঞ্জিনিয়ার (ক্রিয়েটিভ টেক) |,Experience
resume_46.txt,ক্রিয়েটিভ মিডিয়া ওয়ার্কস |,Experience
resume_46.txt,অক্টোবর ২০২০ - বর্তমান,Experience
resume_46.txt,জাভাস্ক্রিপ্ট এবং Threejs লাইব্রেরি ব্যবহার করে ওয়েব-ভিত্তিক 3D অ্যানিমেশন এবং ইন্টারেক্টিভ ভিজুয়াল ইফেক্ট ডেভেলপ করেছি,Experience
resume_46.txt,পাইথন স্ক্রিপ্ট লিখেছি যা After Effects-এ স্বয়ংক্রিয়ভাবে character animation এবং motion graphics তৈরি করতে সক্ষম,Experience
resume_46.txt,রিঅ্যাক্ট জেএস ব্যবহার করে ভিডিও এডিটিং ও কম্পোজিটিংয়ের জন্য একটি ওয়েব অ্যাপ্লিকেশন ডেভেলপ করেছি,Experience
resume_46.txt,ফিগমা ডিজাইন থেকে জটিল অ্যানিমেশন কম্পোনেন্ট কোডে ইমপ্লিমেন্ট করেছি,Experience
resume_46.txt,জুনিয়র সফটওয়্যার ডেভেলপার |,Experience
resume_46.txt,অ্যানিমেশন স্টুডিও লিমিটেড |,Experience
resume_46.txt,মে ২০২০ - সেপ্টেম্বর ২০২০,Experience
resume_46.txt,পাইথন ও জ্যাঙ্গো ব্যবহার করে অ্যানিমেশন প্রজেক্ট ম্যানেজমেন্ট টুল ডেভেলপমেন্টে সহায়তা করেছি,Experience
resume_46.txt,স্টোরিবোর্ড ডিজিটালাইজেশন ও অ্যানিমেশন অ্যাসেট ম্যানেজমেন্টের জন্য ডেটাবেজ ডিজাইন করেছি,Experience
resume_46.txt,গিট ব্যবহার করে ভার্সন কন্ট্রোল এবং টিমের সাথে কোড রিভিউ প্রক্রিয়ায় অংশগ্রহণ করেছি,Experience
resume_46.txt,বিএফএ (গ্রাফিক ডিজাইন),Education
resume_46.txt,শান্ত-মারিয়াম ইউনিভার্সিটি অফ ক্রিয়েটিভ টেকনোলজি,Education
resume_46.txt,সিজিপিএ: ৩৫০/৪০০ (২০১৬-২০২০),Education
resume_46.txt,সার্টিফিকেট ইন ফুল-স্ট্যাক ওয়েব ডেভেলপমেন্ট,Education
resume_46.txt,সৃজনশীল আইটি ইনস্টিটিউট,Education
resume_46.txt,সম্পূর্ণকরণ: ২০২২,Education
resume_46.txt,"ফ্রন্টএন্ড ডেভেলপমেন্ট: জাভাস্ক্রিপ্ট, রিঅ্যাক্ট জেএস, Threejs, ওয়েবজিএল",Skill
resume_46.txt,"ব্যাকএন্ড ডেভেলপমেন্ট: পাইথন, জ্যাঙ্গো",Skill
resume_46.txt,ডেটাবেজ: মাইএসকিউএল,Skill
resume_46.txt,"ক্রিয়েটিভ টুলস: Adobe After Effects, Premiere Pro (স্ক্রিপ্টিং ও অটোমেশন), ফিগমা",Skill
resume_46.txt,3D অ্যানিমেশন ও মোশন গ্রাফিক্স,Skill
resume_46.txt,গিট ও ভার্সন কন্ট্রোল,Skill
resume_47.txt,"ইনভেন্টরি, লজিস্টিকস ও ডিমান্ড ফোরকাস্টিং সংক্রান্ত ডেটা বিশ্লেষণের মাধ্যমে সাপ্লাই চেইনের কার্যকারিতা ও সিদ্ধান্ত গ্রহণ প্রক্রিয়া উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী",Objective
resume_47.txt,ডেটা বিশ্লেষক (সাপ্লাই চেইন),Experience
resume_47.txt,| কুইক সাপ্লাই চেইন লিমিটেড,Experience
resume_47.txt,| আগস্ট ২০২০ - বর্তমান,Experience
resume_47.txt,এক্সেল ও এসকিউএল ব্যবহার করে ইনভেন্টরি টার্নওভার ও সেফটি স্টক লেভেলের ডেটা সংগ্রহ ও অ্যানালাইসিস করেছি,Experience
resume_47.txt,সেলস ডেটা অ্যানালাইসিস করে ডিমান্ড ফোরকাস্টিং মডেল তৈরি করেছি,Experience
resume_47.txt,পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে সাপ্লায়ার পারফরম্যান্স ও লজিস্টিকস কস্ট মনিটর করেছি,Experience
resume_47.txt,লজিস্টিকস ইন্টার্ন,Experience
resume_47.txt,| গ্লোবাল ট্রেড লিংক,Experience
resume_47.txt,| মার্চ ২০২০ - জুলাই ২০২০,Experience
resume_47.txt,শিপিং ডকুমেন্টেশন ও কাস্টমস সংক্রান্ত ডেটা সংগ্রহ করে এক্সেলে রিপোর্ট তৈরি করেছি,Experience
resume_47.txt,বিবিএ (সাপ্লাই চেইন ম্যানেজমেন্ট),Education
resume_47.txt,ইস্টার্ন ইউনিভার্সিটি,Education
resume_47.txt,সিজিপিএ: ৩৬০/৪০০ (২০১৬-২০২০),Education
resume_47.txt,"ডেটা অ্যানালাইসিস: এক্সেল, এসকিউএল (বেসিক)",Skill
resume_47.txt,ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই,Skill
resume_47.txt,সাপ্লাই চেইন অ্যানালিটিক্স,Skill
resume_47.txt,ইনভেন্টরি ম্যানেজমেন্ট ও ডিমান্ড প্ল্যানিং,Skill
resume_47.txt,ইআরপি সিস্টেম (SAP SD/MM - বেসিক),Skill
resume_48.txt,ডেটা অ্যানালিস্ট হিসেবে কাজ করার মাধ্যমে নিজের দক্ষতাগুলোকে তুলে ধরা এবং বাস্তবজীবনে সেগুলোর প্রয়োগ ঘটানো,Objective
resume_48.txt,"ডেটা অ্যানালিস্ট,",Experience
resume_48.txt,"বিগএইস লিমিটেড, ২০২৪ – বর্তমান",Experience
resume_48.txt,ডেটাসেটসমূহ বিশ্লেষণ করা,Experience
resume_48.txt,সঠিক টুলস ব্যবহারের মাধ্যমে রিপোর্ট তৈরি এবং এনালাইসিস,Experience
resume_48.txt,"বি এসসি, ফলিত গণিত",Education
resume_48.txt,ঢাকা বিশ্ববিদ্যালয়,Education
resume_48.txt,সিজিপিএ: “৩৭০/৪০০”,Education
resume_48.txt,SQL,Skill
resume_48.txt,Hadoop,Skill
resume_48.txt,Power BI,Skill
resume_48.txt,Matplotlib,Skill
resume_49.txt,"একটি ফার্মাসিউটিক্যাল কোম্পানিতে মেডিকেল রিপ্রেজেন্টেটিভ হিসেবে কাজ করা, যেখানে আমি ডাক্তার এবং ফার্মাসিস্টদের সাথে সম্পর্ক গড়ে তুলে কোম্পানির প্রোডাক্ট সম্পর্কে awareness তৈরি এবং sales target অর্জন করতে পারি",Objective
resume_49.txt,মেডিকেল রিপ্রেজেন্টেটিভ |,Experience
resume_49.txt,লাইফকেয়ার ফার্মা লিমিটেড | এপ্রিল ২০২১ - বর্তমান,Experience
resume_49.txt,assigned territory (ঢাকা উত্তর) এর ডাক্তার এবং ফার্মাসিস্টদের কাছে regular visit করা,Experience
resume_49.txt,কোম্পানির নতুন ও existing products সম্পর্কে scientific presentation দেওয়া,Experience
resume_49.txt,sales data analysis করে territory sales plan তৈরি করা,Experience
resume_49.txt,সেলস এক্সিকিউটিভ | হেলথকার প্রোডাক্টস | সেপ্টেম্বর ২০২০ - মার্চ ২০২১,Experience
resume_49.txt,medical devices এবং consumables এর sales করা,Experience
resume_49.txt,বি ফার্ম (অনার্স),Education
resume_49.txt,ঢাকা বিশ্ববিদ্যালয়,Education
resume_49.txt,সিজিপিএ: ৩২০/৪০০ (২০১৬-২০২০),Education
resume_49.txt,সেলস অ্যান্ড মার্কেটিং,Skill
resume_49.txt,মেডিকেল নলেজ (ফার্মাকোলজি),Skill
resume_49.txt,relationship building,Skill
resume_49.txt,communication and presentation skills,Skill
resume_5.txt,"একটি প্রগতিশীল প্রতিষ্ঠানে মানবসম্পদ ব্যবস্থাপক হিসেবে যোগদান করা, যেখানে আমি কৌশলগত HR পরিকল্পনা, ট্যালেন্ট অ্যাকুইজিশন এবং এমপ্লয়ি রিলেশনস ম্যানেজমেন্টের মাধ্যমে প্রতিষ্ঠানের লক্ষ্য অর্জনে ভূমিকা রাখতে পারি",Objective
resume_5.txt,এইচআর ম্যানেজার |,Experience
resume_5.txt,স্টার টেকনোলজিস |,Experience
resume_5.txt,সেপ্টেম্বর ২০১৮ - বর্তমান,Experience
resume_5.txt,"সম্পূর্ণ রিক্রুটমেন্ট সাইকেল ম্যানেজ করা, জব পোস্টিং থেকে ফাইনাল সিলেকশন পর্যন্ত",Experience
resume_5.txt,"এমপ্লয়ি অনবোর্ডিং, ট্রেনিং, এবং ডেভেলপমেন্ট প্রোগ্রাম পরিচালনা করা",Experience
resume_5.txt,পারফরম্যান্স ম্যানেজমেন্ট সিস্টেম ডিজাইন ও বাস্তবায়ন,Experience
resume_5.txt,এমপ্লয়ি গ্রিভেন্স হ্যান্ডলিং এবং লেবার ল কমপ্লায়েন্স নিশ্চিতকরণ,Experience
resume_5.txt,এইচআর এক্সিকিউটিভ,Experience
resume_5.txt,| মিডাস গ্রুপ,Experience
resume_5.txt,| নভেম্বর ২০১৫ - আগস্ট ২০১৮,Experience
resume_5.txt,রিজিউম স্ক্রিনিং এবং ইন্টারভিউ শিডিউলিং,Experience
resume_5.txt,এমপ্লয়ি ডাটাবেস ম্যানেজমেন্ট,Experience
resume_5.txt,এমবিএ (হিউম্যান রিসোর্স ম্যানেজমেন্ট),Education
resume_5.txt,"ইনডিপেন্ডেন্ট ইউনিভার্সিটি, বাংলাদেশ",Education
resume_5.txt,সিজিপিএ: ৩৭০/৪০০ (২০১৩-২০১৫),Education
resume_5.txt,বিবিএ (ম্যানেজমেন্ট),Education
resume_5.txt,নর্থ সাউথ ইউনিভার্সিটি,Education
resume_5.txt,সিজিপিএ: ৩২০/৪০০ (২০০৯-২০১৩),Education
resume_5.txt,ট্যালেন্ট অ্যাকুইজিশন ও রিক্রুটমেন্ট,Skill
resume_5.txt,পারফরম্যান্স ম্যানেজমেন্ট,Skill
resume_5.txt,এইচআরএমএস (হিউম্যান রিসোর্স ম্যানেজমেন্ট সিস্টেম),Skill
resume_5.txt,লেবার ল এন্ড কমপ্লায়েন্স,Skill
resume_50.txt,বিক্রয় ডেটা ও টেরিটরি পারফরম্যান্স বিশ্লেষণের মাধ্যমে ফার্মাসিউটিক্যাল মার্কেটিং কৌশল উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী,Objective
resume_50.txt,ডেটা বিশ্লেষক (সেলস অ্যানালিটিক্স) |,Experience
resume_50.txt,লাইফকেয়ার ফার্মা লিমিটেড |,Experience
resume_50.txt,এপ্রিল ২০২১ - বর্তমান,Experience
resume_50.txt,এক্সেল ও এসকিউএল ব্যবহার করে টেরিটরি ভিত্তিক বিক্রয় ডেটা সংগ্রহ ও অ্যানালাইসিস করেছি,Experience
resume_50.txt,ডাক্তার ও ফার্মাসিস্টদের কাছে পণ্য উপস্থাপনার পর সেলস ট্রেন্ড ট্র্যাক করে রিপোর্ট তৈরি করেছি,Experience
resume_50.txt,পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে টেরিটরি ও প্রোডাক্ট ভিত্তিক সেলস পারফরম্যান্স মনিটর করেছি,Experience
resume_50.txt,সেলস এক্সিকিউটিভ,Experience
resume_50.txt,| হেলথকার প্রোডাক্টস,Experience
resume_50.txt,| সেপ্টেম্বর ২০২০ - মার্চ ২০২১,Experience
resume_50.txt,মেডিকেল ডিভাইসের বিক্রয় ডেটা সংগ্রহ করে এক্সেলে রিপোর্ট তৈরি করেছি,Experience
resume_50.txt,বি ফার্ম (অনার্স),Education
resume_50.txt,ঢাকা বিশ্ববিদ্যালয়,Education
resume_50.txt,সিজিপিএ: ৩২০/৪০০ (২০১৬-২০২০),Education
resume_50.txt,"ডেটা অ্যানালাইসিস: এক্সেল, এসকিউএল (বেসিক)",Skill
resume_50.txt,ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই,Skill
resume_50.txt,সেলস ডেটা অ্যানালিটিক্স,Skill
resume_50.txt,ফার্মাসিউটিক্যাল মার্কেটিং,Skill
resume_50.txt,কমিউনিকেশন ও উপস্থাপনা দক্ষতা,Skill
resume_51.txt,লক্ষ্যঃ  একটি সফটওয়্যার কোম্পানিতে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করার মাধ্যমে নিজের অভিজ্ঞতাসমূহের প্রতিফলন ঘটানো এবং সেই অনুযায়ী স্কেলেবেল এবং কার্যকর এপ্লিকেশন তৈরি করা,Objective
resume_51.txt,বি এসসি ইন সিএসই,Education
resume_51.txt,ঢাকা বিশ্ববিদ্যালয়,Education
resume_51.txt,সিজিপিএঃ “৩৬৫/৪০০”,Education
resume_51.txt,Java,Skill
