Filename,Category,Summary
resume_50.txt,Experience,"ডাটা বিশ্লেষক হিসেবে লাইফকেয়ার ফার্মা লিমিটেডে ডেটা বিশ্লেষক হিসেবে এক্সেল ও এসকিউএল ব্যবহার করে টেরিটরি ভিত্তিক বিক্রয় ডেটা সংগ্রহ, বিশ্লেষণ এবং বিশ্লেষণাত্মক কাজ করেছেন।"
resume_50.txt,Education,প্রার্থী ২০১৬ থেকে ২০২০ পর্যন্ত ঢাকা বিশ্ববিদ্যালয় থেকে বি. ফার্ম (অনার্স) সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.২০ অর্জন করেছেন।
resume_50.txt,Skill,"ডাটা বিশ্লেষণে এক্সেল ও বেসিক এসকিউএল ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। সেলস ডেটা অ্যানালিটিক্স এবং ফার্মাসিউটিক্যাল মার্কেটিংয়ে অভিজ্ঞতা রয়েছে।"
resume_51.txt,Objective,সফটওয়্যার কোম্পানিতে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করে নিজের অভিজ্ঞতা ব্যবহার করে স্কেলেবল ও কার্যকর অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চান।
resume_51.txt,Experience,"প্রার্থী ২০২৩ থেকে বর্তমান পর্যন্ত বাইটকেয়ারে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করছেন, যেখানে তিনি ওয়েব অ্যাপ্লিকেশন ডেভেলপমেন্ট, টেকনোভা (২০২২২০২৩) এবং কোডসফটে জুনিয়র ডেভেলপার হিসেবে এপিআই ইন্টিগ্রেশন করেছেন।"
resume_51.txt,Education,প্রার্থী ঢাকা বিশ্ববিদ্যালয় থেকে সি.এস.ই সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬৫ অর্জন করেছেন।
resume_51.txt,Skill,প্রার্থী জাভা ও স্প্রিং বুট ব্যবহার করে অ্যাপ্লিকেশন ডেভেলপমেন্টে পারদর্শী। তিনি MySQL এবং Python প্রোগ্রামিং ভাষায় দক্ষতা রাখেন।
resume_52.txt,Objective,ডাটা অ্যানালিস্ট হিসেবে কাজ করে নিজের শিক্ষা ও পূর্ব পেশাগত দক্ষতা ব্যবহার করে ব্যবসায়িক সিদ্ধান্তে সহায়তা করা।
resume_52.txt,Experience,"প্রার্থী ডেটাটেক-এ ডেটা অ্যানালিস্ট হিসেবে ২০২১ থেকে কাজ করছেন, যেখানে ডেটা ক্লিনিং, ভিজ্যুয়ালাইজেশন এবং রিপোর্টিং দক্ষতা রয়েছে। পূর্বে তিনি গেজেটদুনিয়া ডট কম-এ ইন্টার্ন হিসেবে ডেটা বিশ্লেষণ ও রিপোর্টিং কাজে অভিজ্ঞতা অর্জন করেছেন।"
resume_52.txt,Education,ডাটা সায়েন্সে বি.এস.সি. সম্পন্ন করেছেন জাহাঙ্গীরনগর বিশ্ববিদ্যালয় থেকে। সিজিপিএ ৪.০০ এর মধ্যে ৩.৭০ অর্জন করেছেন।
resume_52.txt,Skill,তথ্য নেই।
resume_53.txt,Objective,ব্যাকএন্ড সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করে নির্ভরযোগ্য সার্ভার সিস্টেম তৈরি করা এবং মানোন্নয়ন করা। এই লক্ষ্য অর্জনের মাধ্যমে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চান।
resume_53.txt,Experience,"ডাটা ডেভেলপার হিসেবে স্যামসাং বাংলাদেশে কাজ করছেন, যেখানে তিনি Node.js ও Express ব্যবহার করে সার্ভারসাইড অ্যাপ তৈরি এবং MongoDB দিয়ে ডাটাবেজ ম্যানেজমেন্টের অভিজ্ঞতা অর্জন করেছেন।"
resume_53.txt,Education,প্রার্থী চট্টগ্রাম বিশ্ববিদ্যালয় থেকে সিএসই-তে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫০ অর্জন করেছেন।
resume_53.txt,Skill,"প্রার্থী Python, JAVA এবং Node.js ব্যবহার করে ডেটা প্রক্রিয়াকরণে পারদর্শী। তিনি জাভা ও জাভা প্রোগ্রামিং ভাষায় দক্ষতা রাখেন।"
resume_54.txt,Objective,প্রার্থী একজন দক্ষ ডেটা অ্যানালিস্ট হিসেবে কাজ করে পূর্ববর্তী জ্ঞান প্রয়োগ করতে ইচ্ছুক। ডেটা থেকে ইনসাইট বের করে ব্যবসায়িক সিদ্ধান্ত গ্রহণে সহায়তা করা তার প্রধান লক্ষ্য।
resume_54.txt,Experience,"প্রার্থী ২০২৩ থেকে ২০২৫ পর্যন্ত বাইটস্টেশনে জুনিয়র ডেটা অ্যানালিস্ট হিসেবে কাজ করেছেন, পাশাপাশি ২০২২ সালে কিউবিটস টেকনোলোজিসে ডেটা বিশ্লেষণে শিক্ষানবিশ হিসেবে অভিজ্ঞতা অর্জন করেছেন।"
resume_54.txt,Education,প্রার্থী সিলেট ইঞ্জিনিয়ারিং কলেজ থেকে সিএস-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫৫ অর্জন করেছেন।
resume_54.txt,Skill,তথ্য নেই।
resume_55.txt,Objective,প্রার্থী ফুলস্ট্যাক সফটওয়্যার ইঞ্জিনিয়ার হিসেবে স্বনামধন্য প্রতিষ্ঠানে কাজ করতে ইচ্ছুক। নিজের শিক্ষা ও অভিজ্ঞতা ব্যবহার করে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চান।
resume_55.txt,Experience,ডাটাসলিউশন বিডিতে সিনিয়র ফুলস্ট্যাক ডেভেলপার হিসেবে ২০২৩ থেকে বর্তমান পর্যন্ত কাজ করছেন। পূর্বে ব্র্যাক আইটিতে জুনিয়র ফ্রন্টএন্ড ডেভেলপার হিসেবে কাজ করেছেন।
resume_55.txt,Education,প্রার্থী ঢাকা বিশ্ববিদ্যালয় থেকে সফটওয়্যার ইঞ্জিনিয়ারিং-এ বি.এস.সি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৭৯ অর্জন করেছেন।
resume_55.txt,Skill,তথ্য নেই।
resume_56.txt,Objective,ডাটা বিশ্লেষণ ও ডেটা থেকে প্রয়োজনীয় তথ্য বের করে সিদ্ধান্ত গ্রহণে সহায়তা করা।
resume_56.txt,Experience,প্রার্থী ২০২৩ থেকে বর্তমান পর্যন্ত বাইটকেয়ার লিমিটেডে জুনিয়র ডেটা এনালিস্ট হিসেবে কাজ করছেন। পূর্বে জানুয়ারি ২০২০ থেকে জুলাই ২০২০ পর্যন্ত ওয়াল্টন বাংলাদেশে ডেটা অ্যানালিস্ট শিক্ষানবিশ হিসেবে কাজ করেছেন।
resume_56.txt,Education,প্রার্থী বাংলাদেশ ইউনিভার্সিটি অব প্রফেশনালস থেকে সিএসই-তে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৮০ অর্জন করেছেন।
resume_56.txt,Skill,তথ্য নেই।
resume_57.txt,Objective,প্রার্থী সফটওয়্যার ইঞ্জিনিয়ার হিসেবে ক্লাউড ভিত্তিক অ্যাপ্লিকেশন তৈরি ও মানোন্নয়নে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে প্রতিষ্ঠানের প্রযুক্তিগত উন্নয়নে অবদান রাখতে চান।
resume_57.txt,Experience,ডাটাটেক-এ জুনিয়র সফটওয়্যার ইঞ্জিনিয়ার হিসেবে ২০২২ থেকে বর্তমান পর্যন্ত কাজ করছেন। পূর্বে ২০২০ থেকে ২০২১ পর্যন্ত টেকনোমিডিয়াতে সফটওয়্যার ডেভেলপার হিসেবে কাজ করেছেন।
resume_57.txt,Education,ডাটা সায়েন্সে বি.এস.সি. সম্পন্ন করেছেন বরিশাল বিশ্ববিদ্যালয় থেকে। সিজিপিএ ৪.০০ এর মধ্যে ৩.৪৫ অর্জন করেছেন।
resume_57.txt,Skill,"প্রার্থী Docker এবং Python Dockers ব্যবহার করে সফটওয়্যার ডেভেলপমেন্টে পারদর্শী। এছাড়া, তিনি পাইথন প্রোগ্রামিং ভাষায় দক্ষতা রাখেন।"
resume_58.txt,Objective,ডাটা এনালিস্ট হিসেবে কাজ করে নিজের অভিজ্ঞতা তুলে ধরে প্রতিষ্ঠানের ডেটা ড্রিভেন সিদ্ধান্তে অবদান রাখতে ইচ্ছুক। এই লক্ষ্য অর্জনের জন্য তিনি তার অভিজ্ঞতাগুলোকে ব্যবহার করতে চান।
resume_58.txt,Experience,প্রার্থী ডেটাসলিউশনে ডেটা এনালিস্ট হিসেবে ২০২৪ থেকে বর্তমান পর্যন্ত বড় ডেটাসেট বিশ্লেষণ করে ব্যবসায়িক প্রবণতা নির্ধারণ করেন। SQL ও Python ব্যবহার করে ডেটা প্রক্রিয়াকরণ এবং ভিজুয়ালাইজেশন রিপোর্ট প্রস্তুত করেন।
resume_58.txt,Education,প্রার্থী জগন্নাথ কলেজ থেকে সিএসই-তে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৭০ অর্জন করেছেন।
resume_58.txt,Skill,প্রার্থী Excel ও Python প্রোগ্রামিং ভাষায় পারদর্শী এবং গুগল ক্লাউডে ডেটা প্রক্রিয়াকরণে দক্ষ। তিনি পাইথন ও গুগল কোল্যাব ব্যবহার করে ডেটা বিশ্লেষণ করতে সক্ষম।
resume_59.txt,Objective,"প্রার্থী দক্ষ ও স্বতঃস্ফূর্ত সফটওয়্যার ইঞ্জিনিয়ার হিসেবে নিরাপদ সফটওয়্যার তৈরি, রক্ষণাবেক্ষণ এবং মানোন্নয়নের লক্ষ্য রাখেন। এই লক্ষ্য অর্জনের মাধ্যমে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চান।"
resume_59.txt,Experience,"ডাটা ডেভেলপার হিসেবে সিকিউরটেক-এ ২০২৩ থেকে কাজ করছেন, যেখানে জাভা ও স্প্রিংবুট ব্যবহার করে অ্যাপ ডেভেলপমেন্ট, অথেন্টিকেশন ও সিকিউরিটি ফিচার বাস্তবায়ন করেছেন। রেস্ট এপিআই ডেভেলপমেন্টে অভিজ্ঞতা রয়েছে।"
resume_59.txt,Education,প্রার্থী গাজীপুর প্রযুক্তি বিশ্ববিদ্যালয় থেকে সিএসই-তে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬৫ অর্জন করেছেন।
resume_59.txt,Skill,"প্রার্থী জাভা ও স্প্রিং ফ্রেমওয়ার্কে পারদর্শী এবং Spring Frameworkে REST API ব্যবহার করে ওয়েব অ্যাপ্লিকেশন তৈরি করতে সক্ষম। এছাড়া, Autensitiveness ও Authorization অভিজ্ঞতা রয়েছে।"
resume_6.txt,Objective,ডাটা অ্যানালিস্ট হিসেবে চ্যালেঞ্জিং পরিবেশে কাজ করতে ইচ্ছুক। পরিসংখ্যানগত জ্ঞান ও ডাটা ভিজুয়ালাইজেশন দক্ষতা ব্যবহার করে ব্যবসায়িক সিদ্ধান্ত গ্রহণে সহায়তা করতে চাই।
resume_6.txt,Experience,ডেটা অ্যানালিস্ট ইন্টার্ন হিসেবে তিনি ডাটা ড্রিভেন ইনসাইটস লিমিটেডে ডাটা অ্যানালিস্ট শিক্ষানবিশ হিসেবে SQL কুয়েরি ব্যবহার করে ক্লায়েন্ট ডাটাবেস থেকে ডেটা এক্সট্রাক্ট ও ক্লিনিং করেন।
resume_6.txt,Education,প্রার্থী ২০১৮ থেকে ২০২২ পর্যন্ত ঢাকা কলেজ থেকে স্ট্যাটিস্টিক্স-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬০ অর্জন করেছেন।
resume_6.txt,Skill,"প্রার্থী Python, R প্রোগ্রামিং ভাষায় পারদর্শী এবং MySQL ও Postgre SQL ডাটাবেজ ব্যবহার করে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। Power BI, Tableau, Matplotlib, Seaborn সহ বিভিন্ন সফটওয়্যারে পারদর্শী। এছাড়া Microsoft Excel (এডভান্সড) ও Jupyter Notebook টুলস ব্যবহার করে ডাটা ভিজুয়ালাইজ করতে সক্ষম।"
resume_60.txt,Objective,ডাটা অ্যানালিস্ট হিসেবে মেশিন লার্নিং ভিত্তিক ইনসাইট তৈরি করতে ইচ্ছুক। এই লক্ষ্য অর্জনের জন্য ডেটা বিশ্লেষণ ও বিশ্লেষণাত্মক দক্ষতা বৃদ্ধি করা।
resume_60.txt,Experience,"প্রার্থী ডেটা ল্যাব-এ ডেটা অ্যানালিস্ট হিসেবে ২০২১ থেকে কাজ করছেন, যেখানে তিনি মেশিন লার্নিং মডেল তৈরি, ডেটা প্রিপ্রসেসিং ও ফিচার সিলেকশন এবং পাইথন দিয়ে ডেটা বিশ্লেষণ করতে পারদর্শী।"
resume_60.txt,Education,প্রার্থী মিলিটারি ইন্সটিটিউট অব সায়েন্স এন্ড টেকনোলোজি থেকে বিএসসি ইন ইইই সম্পন্ন করেছেন। সিজিপিএ ৩.৮০ (৪.০০ স্কেলে) অর্জন করেছেন।
resume_60.txt,Skill,"প্রার্থী Python এবং Scikit-learn ব্যবহার করে মেশিন লার্নিং করতে পারদর্শী। এছাড়া, Excel দিয়ে ডেটা প্রক্রিয়াকরণ ও বিশ্লেষণে দক্ষতা রয়েছে।"
resume_61.txt,Objective,ডেটা ইঞ্জিনিয়ার হিসেবে ব্যাকএন্ড সফটওয়্যার ইঞ্জিনিয়ার হিসেবে ডাটাবেজ সিস্টেম উন্নত করতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চান।
resume_61.txt,Experience,"প্রার্থী ফুলস্ট্যাক ডেভেলপার হিসেবে ডিএসআইতে ২০২৩ থেকে ২০২৫ পর্যন্ত ডেটাবেজ ডিজাইন ও কুয়েরি মানোন্নয়ন, পোস্টগ্রেসকিউএল ও MySQL ব্যবহার করে ডেটাবেজের ডিজাইন ও কোয়েরি মানোন্নয়নে কাজ করেছেন। এছাড়া তিনি Postgre SQL ও মাইএসকিউএল প্রোগ্রামিং ভাষায় দক্ষতা অর্জন করেছেন।"
resume_61.txt,Education,প্রার্থী আহসানউল্লাহ ইন্সটিটিউট অব সাইন্স এন্ড টেকনোলোজি থেকে আইটিতে বিএসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫০ অর্জন করেছেন।
resume_61.txt,Skill,"প্রার্থী MySQL ব্যবহার করে ডেটা বিশ্লেষণ এবং পোস্টগ্রেসকিউএল সমাধান তৈরি করতে পারদর্শী। এছাড়া, তিনি Postgre SQL প্রোগ্রামিং ভাষায় দক্ষতা রাখেন।"
resume_62.txt,Objective,প্রার্থী ডেটা অ্যানালিস্ট হিসেবে কাজ করে বৃহৎ ডেটা বিশ্লেষণ করতে ইচ্ছুক। বিশ্লেষণের মাধ্যমে সঠিক সিদ্ধান্তে উপনীত হওয়ার লক্ষ্য রাখেন।
resume_62.txt,Experience,"প্রার্থী বিগডেটা ল্যাবে ডেটা অ্যানালিস্ট হিসেবে ২০২৪ থেকে কাজ করছেন। তিনি ডেটাসেট বিশ্লেষণ, রিপোর্ট প্রস্তুত এবং উপস্থাপন করেন।"
resume_62.txt,Education,প্রার্থী সরকারি তিতুমীর কলেজ থেকে গণিত বিষয়ে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬৮ অর্জন করেছেন।
resume_62.txt,Skill,"প্রার্থী Hadoop এবং Power BI ব্যবহার করে ডেটাবেস পরিচালনা করতে পারদর্শী। এছাড়া, তিনি পাওয়ার BI দিয়ে ডেটা প্রক্রিয়াকরণে দক্ষতা রাখেন।"
resume_63.txt,Objective,প্রার্থী সফটওয়্যার কোম্পানিতে জুনিয়র সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করার সুযোগ খুঁজছেন। ওয়েব ডেভেলপমেন্ট ও প্রোগ্রামিং দক্ষতা ব্যবহার করে টিমের সঙ্গে ব্যবহারকারীবান্ধব অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চাই।
resume_63.txt,Experience,ডেটা ইঞ্জিনিয়ার হিসেবে টেকসোল ইউকে-বিডি লিমিটেডে জুনিয়র সফটওয়্যার ইঞ্জিনিয়ার হিসেবে জাভাস্ক্রিপ্ট ও রিঅ্যাক্ট ব্যবহার করে ফ্রন্টএন্ড কম্পোনেন্ট তৈরি করছেন। টিমের সঙ্গে মিলে API ইন্টিগ্রেশন ও টেস্টিং সম্পন্ন করেছেন।
resume_63.txt,Education,প্রার্থী আমেরিকান ইন্টারন্যাশনাল ইউনিভার্সিটিবাংলাদেশ থেকে ২০১৮ থেকে ২০২২ পর্যন্ত কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৪০ অর্জন করেছেন।
resume_63.txt,Skill,"ডাটা ফ্রন্টএন্ড ডেভেলপমেন্টে রিঅ্যাক্ট, জাভাস্ক্রিপ্ট, HTML, CSS এবং বেসিক নোড.জেএস ব্যবহার করে দক্ষতা রয়েছে। এছাড়া টিমওয়ার্ক ও কমিউনিকেশনের অভিজ্ঞতা রয়েছে।"
resume_64.txt,Objective,ডাটা ডেভেলপার হিসেবে মোবাইল অ্যাপ ডেভেলপমেন্ট কোম্পানিতে কাজ করতে ইচ্ছুক। কোটলিন ও জেটপ্যাক কম্পোজ জ্ঞান ব্যবহার করে ইউজারফ্রেন্ডলি মোবাইল অ্যাপ্লিকেশন তৈরি করতে সক্ষম।
resume_64.txt,Experience,"ডাটা ডেভেলপার হিসেবে মার্চ ২০২২ থেকে অ্যাপবারি টেকনোলজিসে নেটিভ অ্যান্ড্রয়েড অ্যাপের উন্নয়ন, রক্ষণাবেক্ষণ এবং ফায়ারবেস ও রেস্ট এপিআই ইন্টিগ্রেশন করছেন।"
resume_64.txt,Education,প্রার্থী ২০১৬ থেকে ২০২০ পর্যন্ত চট্টগ্রাম বিশ্ববিদ্যালয় থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬৫ অর্জন করেছেন।
resume_64.txt,Skill,"প্রার্থী কোটলিন ব্যবহার করে জেটপ্যাক কম্পোজ ও ফায়ারবেস কম্পোজ করতে পারদর্শী। এছাড়া, রেস্ট এপিআই-তে অভিজ্ঞতা রয়েছে।"
resume_65.txt,Objective,ডাটা ডেভেলপার হিসেবে মোবাইল অ্যাপ ডেভেলপমেন্ট কোম্পানিতে কাজ করতে ইচ্ছুক। কোটলিন ও জেটপ্যাক কম্পোজ জ্ঞান ব্যবহার করে ইউজারফ্রেন্ডলি মোবাইল অ্যাপ্লিকেশন তৈরি করতে সক্ষম।
resume_65.txt,Experience,"ডাটা ডেভেলপার হিসেবে মার্চ ২০২২ থেকে অ্যাপবারি টেকনোলজিসে নেটিভ অ্যান্ড্রয়েড অ্যাপের উন্নয়ন, রক্ষণাবেক্ষণ এবং ফায়ারবেস ও রেস্ট এপিআই ইন্টিগ্রেশন করছেন।"
resume_65.txt,Education,প্রার্থী ২০১৬ থেকে ২০২০ পর্যন্ত চট্টগ্রাম বিশ্ববিদ্যালয় থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬৫ অর্জন করেছেন।
resume_65.txt,Skill,"প্রার্থী কোটলিন ব্যবহার করে জেটপ্যাক কম্পোজ ও ফায়ারবেস কম্পোজ করতে পারদর্শী। এছাড়া, রেস্ট এপিআই-তে অভিজ্ঞতা রয়েছে।"
resume_66.txt,Objective,প্রার্থী আইটি কোম্পানিতে ফুল-স্ট্যাক ডেভেলপার হিসেবে কাজ করতে ইচ্ছুক। ফ্রন্টএন্ড ও ব্যাকএন্ড উভয় ক্ষেত্রে দক্ষতা ব্যবহার করে পূর্ণাঙ্গ ওয়েব সমাধান তৈরি করতে চাই।
resume_66.txt,Experience,ডাটা ডেভেলপার হিসেবে ক্রিয়েটিভ আইটি লিমিটেডে ফুল-স্ট্যাক ডেভেলপার হিসেবে লারাভেল ও ভিউ.জেএস ব্যবহার করে ইকমার্স ও এন্টারপ্রাইজ অ্যাপ্লিকেশন তৈরি করছেন। তিনি রিকোয়ারমেন্ট বিশ্লেষণ এবং আর্কিটেকচার ডিজাইনে দক্ষতা অর্জন করেছেন।
resume_66.txt,Education,প্রার্থী ২০১৫ থেকে ২০১৯ পর্যন্ত রাজশাহী বিশ্ববিদ্যালয় থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৩৮ অর্জন করেছেন।
resume_66.txt,Skill,"ডাটাবেস পরিচালনায় লারাভেল ও ভিউ.জেএস ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি মাইএসকিউএল ডেটাবেস পরিচালনা করতে সক্ষম।"
resume_67.txt,Objective,প্রার্থী সফটওয়্যার কোম্পানির কোয়ালিটি অ্যাসুরেন্স (কিউএ) টিমে কাজ করে ম্যানুয়াল ও অটোমেশন টেস্টিংয়ের মাধ্যমে পণ্যের মান নিশ্চিত করতে ইচ্ছুক। ইউজার এক্সপেরিয়েন্স উন্নত করার মাধ্যমে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চাই।
resume_67.txt,Experience,"ডাটাসফট সিস্টেমসে সফটওয়্যার কোয়ালিটি অ্যাসুরেন্স ইঞ্জিনিয়ার হিসেবে তিনি ওয়েব ও মোবাইল অ্যাপ্লিকেশনের ম্যানুয়াল টেস্ট কেস ডিজাইন, এক্সিকিউট এবং সেলেনিয়াম ব্যবহার করে অটোমেশন টেস্ট স্ক্রিপ্ট তৈরি করছেন।"
resume_67.txt,Education,প্রার্থী ২০১৫ থেকে ২০১৯ পর্যন্ত ঢাকা বিশ্ববিদ্যালয় থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬০ অর্জন করেছেন।
resume_67.txt,Skill,"প্রার্থী ম্যানুয়াল টেস্টিং, সেলেনিয়াম এবং টেস্ট কেস ডিজাইনে দক্ষ। তিনি বাগ ট্র্যাকিং টুলস (জিরা) ব্যবহার করে ডেটা বিশ্লেষণ ও বিশ্লেষণ করতে পারদর্শী।"
resume_68.txt,Objective,ডাটা ইঞ্জিনিয়ার হিসেবে ইকমার্স বা ফিনটেক কোম্পানিতে কাজ করতে ইচ্ছুক। মাইক্রোসার্ভিস আর্কিটেকচার ও ক্লাউড টেকনোলজি ব্যবহার করে স্কেলেবল সিস্টেম ডিজাইন ও ডেভেলপ করতে চাই।
resume_68.txt,Experience,"ডাটা ইঞ্জিনিয়ার হিসেবে বিকাশ লিমিটেডে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে মাইক্রোসার্ভিস ডেভেলপমেন্ট, হাই-ট্রাফিক হ্যান্ডল করার জন্য ডাটাবেজ ও এপিআই অপ্টিমাইজেশন করেছেন।"
resume_68.txt,Education,প্রার্থী ২০১৫ থেকে ২০১৯ পর্যন্ত চট্টগ্রাম বিশ্ববিদ্যালয় থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৭০ অর্জন করেছেন।
resume_68.txt,Skill,প্রার্থী জাভা (স্প্রিং বুট) এবং মাইক্রোসার্ভিসেসে পারদর্শী। ডকার ও কুবারনেটিস (বেসিক) ব্যবহার করে সফটওয়্যার ডেভেলপমেন্টে দক্ষ।
resume_69.txt,Objective,ডাটাবেস (আরএন্ডডি) বিভাগে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করতে ইচ্ছুক। মেশিন লার্নিং ও কৃত্রিম বুদ্ধিমত্তা ব্যবহার করে ইন্টেলিজেন্ট সফটওয়্যার সমাধান তৈরি করতে সক্ষম।
resume_69.txt,Experience,"প্রার্থী গুগল ডেভেলপার স্টুডেন্ট ক্লাবে মেশিন লার্নিং ইঞ্জিনিয়ার হিসেবে মার্চ ২০২৩ থেকে কাজ করছেন। তিনি ইমেজ রিকগনিশন মডেল ট্রেনিং, ডিপ্লয়মেন্ট এবং পাইথন লাইব্রেরি (টেন্সরফ্লো ও পাইটর্চ) ব্যবহার করে মডেল ডেভেলপমেন্টে পারদর্শী।"
resume_69.txt,Education,প্রার্থী ২০১৮ থেকে ২০২২ পর্যন্ত ঢাকা বিশ্ববিদ্যালয় থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৭২ অর্জন করেছেন।
resume_69.txt,Skill,প্রার্থী পাইথন ব্যবহার করে মেশিন লার্নিং এবং টেন্সরফ্লো/পাইটর্চ ব্যবহার করে ডেটা বিশ্লেষণ করতে পারদর্শী।
resume_7.txt,Objective,প্রার্থী সৃজনশীল টিমে গ্রাফিক ডিজাইনার হিসেবে কাজ করতে ইচ্ছুক। আমার ডিজাইন দক্ষতা ও নতুন আইডিয়া দিয়ে ব্র্যান্ডের ভিজুয়াল আইডেন্টিটি শক্তিশালী করতে চাই।
resume_7.txt,Experience,"প্রার্থী গ্রাফিক ডিজাইনার হিসেবে ব্র্যান্ডভিসুয়ালস ডিজাইন স্টুডিওতে গ্রাফিক্স ডিজাইনার হিসেবে কাজ করছেন, যেখানে তিনি লোগো, ব্র্যান্ড বুক এবং মার্কেটিং কলাটার ডিজাইন করেছেন। পূর্বে ব্র্যান্ডভিকুয়ালসে ডিজাইন স্টুডিওতে গ্রাফিক ডিজাইনার হিসাবে লোগো, ব্রান্ড বুক ও মার্কেটিং কলাটা ডিজাইন করে ক্লায়েন্টের চাহিদা পূরণ করেছেন।"
resume_7.txt,Education,"ডাটা ডিজাইনে বিএফএ (গ্রাফিক ডিজাইন) ডিগ্রি ইনস্টিটিউট অফ ফাইন আর্টস, চারুকলা অনুষদ থেকে ২০১৫ থেকে ২০১৯ পর্যন্ত সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৪০ অর্জন করেছেন।"
resume_7.txt,Skill,"ডাটাবেস, Adobe Illustrator এবং AdoB InDesign ব্যবহার করে UI/UX ডিজাইন করতে পারদর্শী। ব্র্যান্ডিং ও আইডেন্টিটি ডিজাইনে দক্ষতা রয়েছে, পাশাপাশি প্রিন্ট ও ডিজিটাল মিডিয়া ডিজাইনে পারদর্শী।"
resume_70.txt,Objective,প্রার্থী সিএসই-তে একাডেমিক পটভূমি থাকা সত্ত্বেও প্রোগ্রামিং ও প্রকল্প উন্নয়নের মাধ্যমে বাস্তব অভিজ্ঞতা অর্জন করতে ইচ্ছুক। দ্রুত শিখতে সক্ষম হওয়ায় তিনি এই লক্ষ্য অর্জনে সহায়তা করতে চান।
