filename,summary
resume_53.txt,"[Objective]: লক্ষ্যঃ  একজন ব্যাকএন্ড সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করার মাধ্যমে নির্ভরযোগ্য সার্ভার সিস্টেম ডেভেলপ করা এবং মানোন্নয়ন করা 
[Education]: বিএসসি ইন সিএসই 
[Experience Highlights]: ব্যাকএন্ড ডেভেলপার, স্যামসাং বাংলাদেশ, ২০২১-বর্তমান | Nodejs ও Express ব্যবহার করে সার্ভার-সাইড অ্যাপ তৈরি 
[Top Skills]: Python, PHP, JAVA, Nodejs, Express, MongoDB"
resume_54.txt,"[Objective]: লক্ষ্যঃ  একজন দক্ষ ডেটা এনালিস্ট হিসেবে কাজ করার মাধ্যমে নিজের পূর্ববর্তী জ্ঞানের প্রতিফলন ঘটানো, ডেটা থেকে ইনসাইট বের করা এবং সেই অনুযায়ী ব্যবসায়িক সিদ্ধান্ত গ্রহণ 
[Education]: বিএসসি ইন সিএস 
[Experience Highlights]: জুনিয়র ডেটা অ্যানালিস্ট, বাইটস্টেশন, (২০২৩- ২০২৫) | ডেটা অ্যানালিস্ট শিক্ষানবিশ, কিউবিটস টেকনোলোজিস (২০২২) 
[Skill]: তথ্য নেই।"
resume_55.txt,"[Objective]: লক্ষ্যঃ  একজন দক্ষ ফুলস্ট্যাক সফটওয়্যার ইঞ্জিনিয়ার হিসেবে একটি স্বনামধন্য প্রতিষ্ঠানে কাজ করা এবং নিজের শিক্ষা এবং অভিজ্ঞতা কাজে লাগানো 
[Education]: বিএসসি ইন সফটওয়্যার ইঞ্জিনিয়ারিং 
[Experience Highlights]: সিনিয়র ফুলস্ট্যাক ডেভেলপার ইন টেকসলিউশন বিডি, ২০২৩ – বর্তমান | জুনিয়র ফ্রন্টএন্ড ডেভেলপার, ব্র্যাক আইটি, ২০২২ 
[Skill]: তথ্য নেই।"
resume_56.txt,"[Objective]: লক্ষ্যঃ  ডেটা বিশ্লেষণ এবং ডেটা থেকে প্রয়োজনীয় তথ্য বের করার মাধ্যমে সিদ্ধান্ত গ্রহণ 
[Education]: বিএসসি ইন সিএসই 
[Experience Highlights]: জুনিয়র ডেটা এনালিস্ট, বাইটকেয়ার লিমিটেড, ২০২৩-বর্তমান | ডেটা এনালিস্ট শিক্ষানবিশ, ওয়াল্টন বাংলাদেশ (জানুয়ারী ২০২০- জুলাই ২০২০) 
[Skill]: তথ্য নেই।"
resume_57.txt,"[Objective]: লক্ষ্যঃ একজন সফটওয়্যার ইঞ্জিনিয়ার হিসেবে ক্লাউড ভিত্তিক অ্যাাপ তৈরি এবং মানোন্নয়ন 
[Education]: বিএসসি ইন আইসিটি 
[Experience Highlights]: জুনিয়র সফটওয়্যার ইঞ্জিনিয়ার, ক্লাউডটেক, ২০২২-বর্তমান | সফটওয়্যার ডেভেলপার, টেকনোমিডিয়া, ২০২০ – ২০২১ 
[Top Skills]: AWS, Docker, Python"
resume_58.txt,"[Objective]: লক্ষ্যঃ  একজন যোগ্য ডেটা এনালিস্ট হিসেবে যোগদানের মাধ্যমে নিজের অভিজ্ঞতাগুলো তলে ধরা এবং প্রতিষ্ঠানের ডেটা ড্রিভেন সিদ্ধান্তে সেগুলোকে কাজে লাগানো 
[Education]: বিএসসি ইন সিএসই 
[Experience Highlights]: বড় ডেটাসেট বিশ্লেষণ করে ব্যবসায়িক ট্রেন্ড নির্ধারণ | SQL এবং Python ব্যবহার করে ডাটা প্রসেসিং 
[Top Skills]: SQL, Excel, Python, Google Collab"
resume_59.txt,"[Objective]: লক্ষ্যঃ  একজন দক্ষ এবং স্বতঃস্ফূর্ত সফটওয়্যার ইঞ্জিনিয়ার হিসেবে নিরাপদ সফটওয়্যার তৈরি, রক্ষণাবেক্ষন এবং মানোন্নয়ন 
[Education]: বিএসসি ইন সিএসই 
[Experience Highlights]: জাভা এবং স্প্রিংবুট ব্যবহার করে অ্যাপ ডেভেলপমেন্ট | রেস্ট এপিআই ডেভেলপমেন্ট 
[Top Skills]: Java, Spring Framework, REST API, Authentication and Authorization, OOP Concepts"
resume_6.txt,"[Objective]: একটি চ্যালেঞ্জিং পরিবেশে ডাটা অ্যানালিস্ট হিসেবে কাজ করা, যেখানে আমার পরিসংখ্যানগত জ্ঞান এবং ডাটা ভিজুয়ালাইজেশন দক্ষতা ব্যবহার করে ব্যবসায়িক সিদ্ধান্ত গ্রহণে সহায়তা করতে পারি 
[Education]: বিএসসি ইন স্ট্যাটিস্টিক্স 
[Experience Highlights]: ডাটা অ্যানালিস্ট ইন্টার্ন | | SQL কুয়েরি ব্যবহার করে ক্লায়েন্ট ডাটাবেস থেকে ডাটা এক্সট্রাক্ট এবং ক্লিনিং করা 
[Top Skills]: প্রোগ্রামিং ভাষা: Python, R, ডাটাবেজ: MySQL, PostgreSQL, ডাটা ভিজুয়ালাইজেশন: Power BI, Tableau, Matplotlib, Seaborn, টুলস: Microsoft Excel (এডভান্সড), Jupyter Notebook, স্ট্যাটিস্টিক্যাল অ্যানালিসিস"
resume_60.txt,"[Objective]: লক্ষ্যঃ  ডেটা অ্যানালিস্ট হিসেবে মেশিন লার্নিং ভিত্তিক ইনসাইট তৈরি করা 
[Education]: বিএসসি ইন ইইই 
[Experience Highlights]: Machine Learning মডেল তৈরি (basic) | Data preprocessing ও feature selection 
[Top Skills]: Python, Machine Learning (Scikit-learn), Excel, SQL"
resume_61.txt,"[Objective]: লক্ষ্য:  ব্যাকএন্ড সফটওয়্যার ইঞ্জিনিয়ার হিসেবে ডাটাবেজ সিস্টেম উন্নত করা 
[Education]: বিএসসি ইন আইটি 
[Experience Highlights]: ফুলস্ট্যাক ডেভেলপার, ডিএসআই, ২০২৩ – ২০২৫ | ডেটাবেজ ডিজাইন ও কুয়েরি মানোন্নয়ন 
[Top Skills]: MySQL, PostgreSQL, API"
resume_62.txt,"[Objective]: লক্ষ্য:  ডেটা অ্যানালিস্ট হিসেবে কাজ করা এবং বড় ডেটাসমূহ বিশ্লেষণ করার মাধ্যমে যথাযথ সিদ্ধান্তে উপনীত হওয়া 
[Education]: বি এসসি ইন ম্যাথমেটিক্স 
[Experience Highlights]: ডেটা অ্যানালিস্ট, বিগডেটা ল্যাব, ২০২৪ – বর্তমান | ডেটাসেটসমূহ বিশ্লেষণ 
[Top Skills]: SQL, Hadoop, Power BI"
resume_63.txt,"[Objective]: একটি সফটওয়্যার কোম্পানিতে জুনিয়র সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করার সুযোগ খুঁজছি, যেখানে আমি ওয়েব ডেভেলপমেন্ট এবং প্রোগ্রামিং দক্ষতা কাজে লাগিয়ে টিমের সাথে মিলে ইউজার-ফ্রেন্ডলি অ্যাপ্লিকেশন তৈরি করতে পারি 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং (সিএসই) 
[Experience Highlights]: জুনিয়র সফটওয়্যার ইঞ্জিনিয়ার | ইন্টার্ন সফটওয়্যার ইঞ্জিনিয়ার 
[Top Skills]: ফ্রন্টএন্ড ডেভেলপমেন্ট (রিঅ্যাক্ট), জাভাস্ক্রিপ্ট, এইচটিএমএল, সিএসএস, বেসিক নোডজেএস, টিমওয়ার্ক অ্যান্ড কমিউনিকেশন"
resume_64.txt,"[Objective]: একটি মোবাইল অ্যাপ ডেভেলপমেন্ট কোম্পানিতে অ্যান্ড্রয়েড ডেভেলপার হিসেবে কাজ করতে চাই, যেখানে আমার কোটলিন এবং জেটপ্যাক কম্পোজ নলেজ ব্যবহার করে ইউজার-ফ্রেন্ডলি মোবাইল অ্যাপ্লিকেশন বিল্ড করতে পারি 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং (সিএসই) 
[Experience Highlights]: অ্যান্ড্রয়েড ডেভেলপার | নেটিভ অ্যান্ড্রয়েড অ্যাপ ডেভেলপমেন্ট ও মেইনটেনেন্স 
[Top Skills]: কোটলিন, জেটপ্যাক কম্পোজ, ফায়ারবেস, রেস্ট এপিআই"
resume_65.txt,"[Objective]: একটি মোবাইল অ্যাপ ডেভেলপমেন্ট কোম্পানিতে অ্যান্ড্রয়েড ডেভেলপার হিসেবে কাজ করতে চাই, যেখানে আমার কোটলিন এবং জেটপ্যাক কম্পোজ নলেজ ব্যবহার করে ইউজার-ফ্রেন্ডলি মোবাইল অ্যাপ্লিকেশন বিল্ড করতে পারি 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং (সিএসই) 
[Experience Highlights]: অ্যান্ড্রয়েড ডেভেলপার | নেটিভ অ্যান্ড্রয়েড অ্যাপ ডেভেলপমেন্ট ও মেইনটেনেন্স 
[Top Skills]: কোটলিন, জেটপ্যাক কম্পোজ, ফায়ারবেস, রেস্ট এপিআই"
resume_66.txt,"[Objective]: একটি আইটি কোম্পানিতে ফুল-স্ট্যাক ডেভেলপার হিসেবে কাজ করার লক্ষ্য, যেখানে আমি ফ্রন্টএন্ড ও ব্যাকএন্ড উভয় ক্ষেত্রে দক্ষতা ব্যবহার করে কমপ্লিট ওয়েব সল্যুশন তৈরি করতে পারি 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং (সিএসই) 
[Experience Highlights]: জুনিয়র ওয়েব ডেভেলপার | পিএইচপি এবং মাইএসকিউএল ব্যবহার করে ওয়েবসাইট ডেভেলপমেন্ট 
[Top Skills]: লারাভেল, ভিউজেএস, পিএইচপি, মাইএসকিউএল"
resume_67.txt,"[Objective]: একটি সফটওয়্যার কোম্পানির কোয়ালিটি অ্যাসুরেন্স (কিউএ) টিমে কাজ করার সুযোগ চাই, যেখানে আমি ম্যানুয়াল এবং অটোমেশন টেস্টিংয়ের মাধ্যমে প্রোডাক্টের কোয়ালিটি নিশ্চিত করতে পারি এবং ইউজার এক্সপেরিয়েন্স উন্নত করতে পারি 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং (সিএসই) 
[Experience Highlights]: ওয়েব ও মোবাইল অ্যাপ্লিকেশনের জন্য ম্যানুয়াল টেস্ট কেস ডিজাইন ও এক্সিকিউট করা | সেলেনিয়াম ব্যবহার করে অটোমেশন টেস্ট স্ক্রিপ্ট তৈরি করা 
[Top Skills]: ম্যানুয়াল টেস্টিং, সেলেনিয়াম, টেস্ট কেস ডিজাইন, বাগ ট্র্যাকিং টুলস (জিরা)"
resume_68.txt,"[Objective]: একটি ই-কমার্স বা ফিনটেক কোম্পানিতে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করতে চাই, যেখানে আমি মাইক্রোসার্ভিসেস আর্কিটেকচার এবং ক্লাউড টেকনোলজি ব্যবহার করে স্কেলেবল সিস্টেম ডিজাইন ও ডেভেলপ করতে পারি 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং (সিএসই) 
[Experience Highlights]: পেমেন্ট প্রসেসিং সিস্টেমের জন্য মাইক্রোসার্ভিসেস ডেভেলপমেন্ট | জুনিয়র সফটওয়্যার ইঞ্জিনিয়ার 
[Top Skills]: জাভা (স্প্রিং বুট), মাইক্রোসার্ভিসেস, ডকার, কুবারনেটিস (বেসিক)"
resume_69.txt,"[Objective]: একটি গবেষণা ও ডেভেলপমেন্ট (আরএন্ডডি) বিভাগে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করতে চাই, যেখানে আমি মেশিন লার্নিং এবং আর্টিফিশিয়াল ইন্টেলিজেন্স ব্যবহার করে ইন্টেলিজেন্ট সফটওয়্যার সল্যুশন তৈরি করতে পারি 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং (সিএসই) 
[Experience Highlights]: পাইথন লাইব্রেরি (টেন্সরফ্লো, পাইটর্চ) ব্যবহার করে মডেল ডেভেলপমেন্ট | পাইথন এবং জ্যাঙ্গো ব্যবহার করে ওয়েব অ্যাপ্লিকেশন ডেভেলপমেন্ট 
[Top Skills]: পাইথন, মেশিন লার্নিং, টেন্সরফ্লো/পাইটর্চ, ডেটা অ্যানালাইসিস"
resume_7.txt,"[Objective]: একটি ক্রিয়েটিভ টিমে গ্রাফিক ডিজাইনার হিসেবে যোগদান করা, যেখানে আমি আমার ডিজাইন দক্ষতা এবং নতুন আইডিয়া দিয়ে ব্র্যান্ডের ভিজুয়াল আইডেন্টিটি শক্তিশালী করতে পারি 
[Education]: বিএফএ (গ্রাফিক ডিজাইন) 
[Experience Highlights]: সোশ্যাল মিডিয়া পোস্ট, ব্যানার, এবং ডিজিটাল অ্যাডভারটাইজমেন্টের জন্য ডিজাইন তৈরি করা | সিনিয়র ডিজাইন ইন্টার্ন 
[Top Skills]: Adobe Photoshop, Adobe Illustrator, Adobe InDesign, UI/UX ডিজাইন (বেসিক ফিগমা জ্ঞান), ব্র্যান্ডিং ও আইডেন্টিটি ডিজাইন, প্রিন্ট ও ডিজিটাল মিডিয়া ডিজাইন"
resume_70.txt,"[Objective]: যদিও আমার একাডেমিক ব্যাকগ্রাউন্ড সিএসই-তে, আমি প্রোগ্রামিং এবং প্রোজেক্ট ডেভেলপমেন্টের মাধ্যমে বাস্তব অভিজ্ঞতা অর্জন করতে আগ্রহী এবং দ্রুত শিখতে পারি 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং (সিএসই) 
[Experience Highlights]: পেশেন্ট অ্যাপয়েন্টমেন্ট ও টেস্ট রিপোর্ট ম্যানেজমেন্ট সিস্টেম ডিজাইন | বেসিক জাভাস্ক্রিপ্ট এবং বুটস্ট্র্যাপ ব্যবহার করে ফ্রন্টএন্ড ডেভেলপমেন্ট 
[Top Skills]: পিএইচপি (লারাভেল), মাইএসকিউএল, এইচটিএমএল/সিএসএস, প্রবলেম সলভিং"
resume_71.txt,"[Objective]: একটি স্টার্টআপ কোম্পানিতে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করার জন্য আগ্রহী, যেখানে আমি ছোট টিমের সাথে মিলে প্রোডাক্ট আইডিয়া থেকে শুরু করে ডেভেলপমেন্ট ও ডিপ্লয়মেন্ট পর্যন্ত পুরো সফটওয়্যার লাইফসাইকেলে অংশ নিতে পারি 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং (সিএসই) 
[Experience Highlights]: নোডজেএস এবং এক্সপ্রেসজেএস ব্যবহার করে ব্যাকএন্ড ডেভেলপমেন্ট শেখা ও প্র্যাকটিস করা | টিম লিডারের সাথে থেকে একটি ই-কমার্স প্রোজেক্টের প্রোটোটাইপ ডেভেলপমেন্ট 
[Top Skills]: নোডজেএস, এক্সপ্রেসজেএস, মঙ্গোডিবি, জাভাস্ক্রিপ্ট"
resume_72.txt,"[Objective]: একটি সফটওয়্যার কোম্পানিতে ডেভঅপস ইঞ্জিনিয়ার হিসেবে কাজ করে ইনফ্রাস্ট্রাকচার ম্যানেজমেন্ট, সিআই/সিডি পাইপলাইন সেটআপ এবং ক্লাউড সার্ভিসের মাধ্যমে ডেভেলপমেন্ট প্রক্রিয়াকে আরও কার্যকর ও স্বয়ংক্রিয় করতে চাই 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং (সিএসই) 
[Experience Highlights]: জেনকিন্স ব্যবহার করে সিআই/সিডি পাইপলাইন কনফিগার ও মেইনটেইন করা | সিলেট আইটি সেন্টার জানুয়ারি ২০২২ - জুন ২০২২ 
[Top Skills]: ডেভঅপস, ডকার, জেনকিন্স, এডব্লিউএস (ইসি২, এস৩)"
resume_73.txt,"[Objective]: একটি প্রোগ্রামিং স্কুল বা এডটেক কোম্পানিতে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করার পাশাপাশি জুনিয়র ডেভেলপারদের মেন্টর করার সুযোগ খুঁজছি, যাতে টেক কমিউনিটিতে জ্ঞান বিতরণে ভূমিকা রাখতে পারি 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং (সিএসই) 
[Experience Highlights]: সফটওয়্যার ইঞ্জিনিয়ার ও কনটেন্ট ক্রিয়েটর | রিঅ্যাক্ট এবং জাভাস্ক্রিপ্ট ব্যবহার করে বিভিন্ন ওয়েব প্রোজেক্ট ডেভেলপমেন্ট 
[Top Skills]: রিঅ্যাক্ট, জাভাস্ক্রিপ্ট, টেকনিক্যাল কনটেন্ট রাইটিং, মেন্টরিং অ্যান্ড টিচিং"
resume_74.txt,"[Objective]: একটি ব্যাংক বা আর্থিক প্রতিষ্ঠানের আইটি বিভাগে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করতে চাই, যেখানে এন্টারপ্রাইজ লেভেলের সফটওয়্যার মেইনটেনেন্স, ডাটাবেস ম্যানেজমেন্ট এবং নেটওয়ার্ক সিকিউরিটি নিয়ে কাজ করার সুযোগ পাব 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং (সিএসই) 
[Experience Highlights]: সফটওয়্যার ইঞ্জিনিয়ার | কোর ব্যাংকিং সফটওয়্যার (ওরাকল ফাইন্যান্সিয়াল) মেইনটেনেন্স ও ট্রাবলশুটিং 
[Top Skills]: এন্টারপ্রাইজ সফটওয়্যার সাপোর্ট, ওরাকল এসকিউএল, জাভা, পিএইচপি"
resume_75.txt,"[Objective]: একটি প্রযুক্তি প্রতিষ্ঠানে ব্যাকএন্ড সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করে নির্ভরযোগ্য এবং স্কেলেবল সার্ভার-সাইড সিস্টেম তৈরি করা 
[Education]: বিএসসি ইন কম্পিউটার ইঞ্জিনিয়ারিং 
[Experience Highlights]: ব্যাকএন্ড ডেভেলপার | ব্যাকএন্ড ফিচার ডেভেলপমেন্ট 
[Top Skills]: Java, Spring Boot, PostgreSQL, REST API Development"
resume_76.txt,"[Objective]: একজন দক্ষ ডেটা অ্যানালিস্ট হিসেবে নিজেকে প্রতিষ্ঠিত করা, যেখানে আমি পরিসংখ্যানগত বিশ্লেষণ এবং ডেটা ভিজ্যুয়ালাইজেশন ব্যবহার করে ব্যবসার সিদ্ধান্ত গ্রহণে কার্যকর ভূমিকা রাখতে পারি 
[Education]: বিএসসি ইন সিএসই 
[Experience Highlights]: জুনিয়র ডেটা অ্যানালিস্ট | জুন ২০২১ - ডিসেম্বর ২০২১ 
[Top Skills]: SQL এবং নো-এসকিউএল ডেটাবেস, পাইথন (Pandas, NumPy), ডেটা ভিজ্যুয়ালাইজেশন (Tableau/Power BI), স্ট্যাটিস্টিক্যাল অ্যানালাইসিস"
resume_77.txt,"[Objective]: একটি চ্যালেঞ্জিং পরিবেশে ব্যাকএন্ড সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করা, যেখানে আমি জটিল সিস্টেম ডিজাইন এবং স্কেলেবল অ্যাপ্লিকেশন তৈরিতে অবদান রাখতে পারব 
[Education]: বিএসসি ইন সফটওয়্যার ইঞ্জিনিয়ারিং 
[Experience Highlights]: জাভা এবং স্প্রিং বুট ব্যবহার করে এপিআই (API) ডেভেলপ করা | জানুয়ারি ২০১৯ - ফেব্রুয়ারি ২০২১ 
[Top Skills]: জাভা এবং স্প্রিং বুট, পোস্টগ্রেএসকিউএল (PostgreSQL), ডকার এবং কুবারনেটস, সিস্টেম ডিজাইন"
resume_78.txt,"[Objective]: ফ্রন্টএন্ড ডেভেলপার হিসেবে একটি উদ্ভাবনী টিমে যোগ দেয়া, যেখানে আমি আধুনিক ওয়েব প্রযুক্তি ব্যবহার করে চমৎকার ইউজার এক্সপেরিয়েন্স তৈরি করতে পারব 
[Education]: বিএসসি ইন সিএসই 
[Experience Highlights]: ফ্রন্টএন্ড ইঞ্জিনিয়ার | জানুয়ারি ২০২৩ - বর্তমান 
[Top Skills]: জাভাস্ক্রিপ্ট (ES6+) এবং রিঅ্যাক্ট, এইচটিএমএল৫ ও সিএসএস৩, টাইপস্ক্রিপ্ট, গিট ও গিটহাব"
resume_79.txt,"[Objective]: ডেটা অ্যানালিটিক্স এবং বিজনেস ইন্টেলিজেন্স ব্যবহার করে প্রতিষ্ঠানের প্রবৃদ্ধি ত্বরান্বিত করতে এবং অপারেশনাল দক্ষতা বৃদ্ধিতে সহায়তা করা 
[Education]: বিএসসি ইন অ্যাপ্লাইড স্ট্যাটিস্টিকস 
[Experience Highlights]: বিক্রয় ডেটা বিশ্লেষণ করে ভবিষ্যৎ ট্রেন্ড প্রেডিক্ট করা | অটোমেটেড রিপোর্টিং সিস্টেম তৈরি করা 
[Top Skills]: এক্সেল (অ্যাডভান্সড ভিবিএ), এসকিউএল সার্ভার, পাইথন প্রোগ্রামিং, স্ট্যাটিস্টিক্যাল সফটওয়্যার (SPSS/R)"
resume_8.txt,"[Objective]: স্কেলেবল এবং ইউজার-ফ্রেন্ডলি অ্যাপ্লিকেশন ডেভেলপমেন্টের মাধ্যমে প্রতিষ্ঠানের টেকনোলজি ট্রান্সফরমেশন এবং গ্রাহক অভিজ্ঞতা উন্নয়নে সক্রিয় ভূমিকা রাখতে আগ্রহী 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং 
[Experience Highlights]: | ক্রিয়েটিক্স সফটওয়্যার লিমিটেড | পাইথন এবং জ্যাঙ্গো ফ্রেমওয়ার্ক ব্যবহার করে ওয়েব অ্যাপ্লিকেশন ডেভেলপমেন্টে সহায়তা করেছি 
[Top Skills]: ব্যাকএন্ড টেকনোলজি: জাভা, স্প্রিং বুট, পাইথন, জ্যাঙ্গো, নোডজেএস, ফ্রন্টএন্ড টেকনোলজি: জাভাস্ক্রিপ্ট, রিঅ্যাক্ট জেএস, এইচটিএমএল, সিএসএস, ডেটাবেজ: PostgreSQL, মাইএসকিউএল, মঙ্গোডিবি, রেডিস, ডেভঅপস টুলস: ডকার, জেনকিন্স, গিট, গিটহাব অ্যাকশন, এপিআই ডিজাইন: রেস্টফুল এপিআই, গ্রাফকিউএল (বেসিক), অ্যাজাইল মেথোডোলজি: স্ক্রাম, কানবান"
resume_80.txt,"[Objective]: ফুল স্ট্যাক সফটওয়্যার ইঞ্জিনিয়ার হিসেবে অত্যাধুনিক ওয়েব অ্যাপ্লিকেশন তৈরি করা এবং এন্ড-টু-এন্ড সলিউশন প্রদানের মাধ্যমে টিমে বিশেষ ভূমিকা রাখা 
[Education]: বিএসসি ইন সিএসই 
[Experience Highlights]: ফুল স্ট্যাক ডেভেলপার | জুনিয়র ডেভেলপার 
[Top Skills]: রিঅ্যাক্ট, নোড জেএস এবং এক্সপ্রেস, মঙ্গোডিবি ও মাইএসকিউএল, ক্লাউড কম্পিউটিং (AWS), রেস্টফুল এপিআই ডিজাইন"
resume_81.txt,"[Objective]: স্বাস্থ্যসেবা খাতে ডেটা অ্যানালিস্ট হিসেবে কাজ করা, যেখানে ক্লিনিকাল ডেটা বিশ্লেষণের মাধ্যমে রোগীর সেবার মান এবং হাসপাতালের কার্যকারিতা বৃদ্ধি করা সম্ভব 
[Education]: বিএসসি ইন হেলথ ইনফরমেটিক্স 
[Experience Highlights]: ক্লিনিকাল ডেটা অ্যানালিস্ট | রোগীর তথ্য এবং ক্লিনিকাল ট্রায়াল ডেটা বিশ্লেষণ 
[Top Skills]: হেলথকেয়ার ডেটা স্ট্যান্ডার্ডস (HL7/FHIR), পাইথন ও আর (R), ডেটা ভিজ্যুয়ালাইজেশন, ক্লিনিকাল ওয়ার্কফ্লো অ্যানালাইসিস"
resume_82.txt,"[Objective]: একটি প্রযুক্তি প্রতিষ্ঠানে ডাটা অ্যানালিস্ট হিসেবে কাজ করে ডেটা বিশ্লেষণের মাধ্যমে ব্যবসায়িক সিদ্ধান্ত গ্রহণে সহায়তা করা এবং প্রতিষ্ঠানের উন্নয়নে অবদান রাখা 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স 
[Experience Highlights]: জুনিয়র ডাটা অ্যানালিস্ট | ডাটা ভিজুয়ালাইজেশন রিপোর্ট তৈরি করা 
[Top Skills]: Python Data Analysis, SQL, Power BI, Data Visualization"
resume_83.txt,"[Objective]: একটি সফটওয়্যার প্রতিষ্ঠানে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করে স্কেলেবল এবং দক্ষ সফটওয়্যার সলিউশন তৈরি করা 
[Education]: বিএসসি ইন সফটওয়্যার ইঞ্জিনিয়ারিং 
[Experience Highlights]: ওয়েব অ্যাপ্লিকেশন ডেভেলপমেন্ট করা | জুন ২০১৯ - জানুয়ারি ২০২১ 
[Top Skills]: JavaScript, React, Nodejs, Git Version Control"
resume_84.txt,"[Objective]: একটি প্রতিষ্ঠানে বিজনেস ডাটা অ্যানালিস্ট হিসেবে কাজ করে ডেটা থেকে কার্যকর ব্যবসায়িক ইনসাইট তৈরি করা 
[Education]: বিবিএ ইন ম্যানেজমেন্ট ইনফরমেশন সিস্টেম 
[Experience Highlights]: ডাটা বিশ্লেষণ করে মার্কেট ট্রেন্ড নির্ধারণ | ডাটা সংগ্রহ এবং বিশ্লেষণ 
[Top Skills]: Advanced Excel, SQL, Power BI, Business Analysis"
resume_85.txt,"[Objective]: একটি সফটওয়্যার কোম্পানিতে **ফুল স্ট্যাক ডেভেলপার** হিসেবে কাজ করে আধুনিক ওয়েব অ্যাপ্লিকেশন তৈরি করা 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স 
[Experience Highlights]: ওয়েব অ্যাপ্লিকেশন ডেভেলপমেন্ট | জুনিয়র ওয়েব ডেভেলপার 
[Top Skills]: HTML/CSS, JavaScript, React, MySQL"
resume_86.txt,"[Objective]: একটি প্রতিষ্ঠানে ডাটা সায়েন্টিস্ট হিসেবে কাজ করে ডেটা মডেলিং এবং প্রেডিকটিভ অ্যানালিটিক্সের মাধ্যমে ব্যবসায়িক উন্নয়নে অবদান রাখা 
[Education]: বিএসসি ইন ডাটা সায়েন্স 
[Experience Highlights]: ডাটা সায়েন্টিস্ট | ডেটা বিশ্লেষণ করে প্রেডিকশন তৈরি 
[Top Skills]: Python, Machine Learning, Data Visualization, Statistical Analysis"
resume_87.txt,"[Objective]: একটি ফার্মাসিউটিক্যাল বা কেমিক্যাল ইন্ডাস্ট্রিতে কেমিস্ট হিসেবে কাজ করা, যেখানে আমি কেমিক্যাল অ্যানালিসিস, কোয়ালিটি কন্ট্রোল এবং রিসার্চ অ্যান্ড ডেভেলপমেন্টের মাধ্যমে অবদান রাখতে পারি 
[Education]: এমএসসি ইন অ্যানালিটিক্যাল কেমিস্ট্রি 
[Experience Highlights]: ফার্মা ল্যাবস লিমিটেড | নভেম্বর ২০২০ - বর্তমান | standard operating procedures (SOPs) অনুযায়ী laboratory analysis performed করা 
[Top Skills]: অ্যানালিটিক্যাল টেকনিক (HPLC, GC, UV-Vis), কোয়ালিটি কন্ট্রোল/অ্যাসুরেন্স, গুড ল্যাবরেটরি প্র্যাকটিস (GLP), ল্যাবরেটরি ইনফরমেশন ম্যানেজমেন্ট সিস্টেম (LIMS)"
